title,imdbId,tmdbId
The Useless Girl (1982),0170311,390495
"Mary, Marry Me (2018)",9337248,565903
The Wonderland (2016),5430020,375097
Hana's Miso Soup (2015),5462892,363117
A Shaun the Sheep Movie: Farmageddon (2019),6193408,422803
Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys (2001),0293913,43575
Cricket on the Hearth (1967),0387954,49743
A Very Merry Toy Store (2017),7069196,485034
Yuki: The Snow Fairy (1981),0186721,315539
Ella and Friends (2012),2112143,186176
Princess Lillifee (2009),1401245,28610
Princess Lillifee and the Little Unicorn (2011),1986935,84583
JerryMaja's Detective Agency - Shadows of Valleby (2014),4243172,324776
Ella and Friends 2 - Paterock (2013),2934340,289963
Kadonnut: Joulupukki (2014),4295072,494746
"Mayflower, Quiltshoe & The Rubens Brothers (2017)",6591568,471339
The Thanksgiving House (2013),2640502,234951
Swindled (2004),0382097,53750
St. Roz (2010),1493208,246319
The Heart of Christmas (2011),2094146,135682
Swift (2019),4153828,522887
"Fala Sério, Mãe! (2017)",7744802,487491
Pippi Longstocking (1997),0119899,12630
Vi på Saltkråkan (1968),0063769,355659
Tjorven and Skrallan (1965),0059813,433396
Tjorven and Mysak (1966),0061097,433398
Pippi i Söderhavet (1999),0213159,76796
Emu Runner (2018),7275840,543763
Noelle (2019),5097410,454467
Super Xuxa Contra o Baixo Astral (1988),0096194,70817
Doraemon: Nobita's Secret Gadget Museum (2013),2768084,218726
Klaus (2019),4729430,508965
"Maria, Mirabella (1981)",0155858,75372
Nativity Rocks! (2018),8094320,478157
The New Adventures of Captain Vrungel (1978),0167313,149381
The Answer (2018),3197802,610761
Never Heard (2018),6529772,547454
The Fighting Preacher (2019),9075778,616464
Russians (2008),1459055,73018
Happy Life (2007),1266664,52425
How to Train Your Dragon: Homecoming (2019),11112140,638507
Christmas in the Heartland (2017),3396114,485612
How to Become a Grown-Up (1967),6071076,295876
High Strung Free Dance (2018),6428150,540158
Agu Sihvka Gives Report (1971),2452496,378564
My Adventures with Santa (2019),11023738,644435
TKKG (2019),9364406,603641
Buttons (2018),9248032,570556
My Little Pony: Rainbow Roadtrip (2019),10534312,612087
Lend a Paw (1941),0033824,51024
The Reluctant Nanny (2016),4417186,338778
2nd Chance for Christmas (2019),6899068,620146
Koko: A Red Dog Story (2019),8942864,650808
"You're Not Elected, Charlie Brown (1972)",0069525,31732
Togo (2019),5116302,606856
"It's Christmas, Carol! (2012)",2181853,151071
Santa Swap: Merry Christmas Mr. Andersen (2016),5531536,422791
Bewitched Bunny (1954),0046771,83743
Max 2: White House Hero (2017),5843838,446829
Back of the Net (2019),8211214,515743
A Very Nutty Christmas (2018),8295976,550651
Sonic the Hedgehog (2020),3794354,454626
Alice's Birthday (2009),1380078,77069
Chie the Brat (1981),0081881,70927
Playmobil: The Movie (2019),4199898,366668
The Reliant (2019),6105774,593495
High Note (1960),0053909,134102
Show Biz Bugs (1957),0050965,100348
Hare-Way to the Stars (1958),0051701,83794
Robin Hood Daffy (1958),0052139,88765
The Call of the Wild (2020),7504726,481848
Dolittle (2020),6673612,448119
My Spy (2020),8242084,592834
John Mulaney & The Sack Lunch Bunch (2019),11318624,650073
My Love or My Passion (2017),4726988,467634
Merry Christmas Mr. Bean (1992),0365495,550493
Godhi Banna Sadharana Mykattu (2016),4909506,402109
Grand-Daddy Day Care (2019),8749922,577647
"Jill, Joy and the Mysterious Stranger (2017)",5606986,438133
Bernie the Dolphin 2 (2019),9149946,656216
Cloudy with a Chance of Sunshine (2016),4151346,572966
When Hitler Stole Pink Rabbit (2019),9106672,581518
Windsor (2016),3701460,422528
Demon in the Bottle (1996),0116074,280804
The Boy with the X-Ray Eyes (1999),0204174,206030
The Incredible Genie (1999),0144249,367987
Beanstalk (1994),0109227,183940
Josh Kirby... Time Warrior: Planet of the Dino-Knights (1995),0113484,113561
Josh Kirby... Time Warrior: The Human Pets (1995),0113485,137095
Josh Kirby... Time Warrior: Eggs from 70 Million B.C. (1995),0113487,137099
Josh Kirby... Time Warrior: Journey to the Magic Cavern (1996),0113488,137101
Josh Kirby... Time Warrior: Last Battle for the Universe (1996),0116716,112840
Leapin' Leprechauns (1995),0113624,329871
Magic in the Mirror (1996),0116959,190218
Magic Island (1995),0113736,72302
Remote (1993),0107944,49345
Spellbreaker: Secret of the Leprechauns (1996),0117711,329873
Search for the Jewel of Polaris: Mysterious Museum (1999),0228620,7279
The Shrunken City (1998),0156075,120689
The Werewolf Reborn! (1998),0175323,267570
Ölümlü Dünya (2018),7748244,499461
Moomins and the Winter Wonderland (2017),6315872,451044
H Is for Happiness (2019),6943854,541481
Спасибо деду за победу (2019),10308674,576984
Stone Fox (1987),0094043,100685
A Bear Named Winnie (2004),0437088,73416
A Waltz Through the Hills (1988),0096412,416206
Hare Tonic (1945),0037764,83792
Two Tails (2018),7403570,518601
Sophie's Misfortunes (2016),4428740,369784
Spider-Ham: Caught in a Ham (2019),9803682,583055
The SpongeBob Musical: Live on Stage! (2019),11142536,651985
Little Red Riding Hood (1959),0053693,290350
Little Red Riding Hood and Tom Thumb vs. the Monsters (1960),0053694,108748
The Girl with the Blue Backpack (1979),0285791,266212
Chabelo and Pepito vs. the Monsters (1973),0069863,123044
Tom Thumb (1957),0050867,125441
Primera Comunión (1969),0277253,136223
The Great Adventure (1969),0236264,300768
Elcano & Magellan: The First Voyage Around the World (2019),4991676,587070
Cipollino (1972),0167827,72200
Cipollino (1961),2474800,91142
Jezebel (2020),7103742,576704
The Adventures of Young Indiana Jones: Passion for Life (2000),1194566,222039
Butter Lamp (2013),2922078,199342
Hair Love (2019),7129636,589739
Go! (2020),8116640,520765
Robo (2019),10397854,579878
Bratz Kidz: Sleep-Over Adventure (2007),1671450,43069
Bratz: Fashion Pixiez (2007),2330312,60129
Bratz: Genie Magic (2006),3251832,36862
The Unusual Voyage of Mishka Strekachyov (1959),0170299,466639
Timmy Failure: Mistakes Were Made (2020),6820324,550440
Munchie (1992),0104938,116158
Epiphany (2019),6469344,664474
Curious George: Royal Monkey (2019),10510166,627093
Descendants 3 (2019),8022928,506574
My Scene Goes Hollywood: The Movie (2005),0484500,103434
Peranbu (2019),7738784,412865
Escape from Mr. Lemoncello's Library (2017),5878476,476549
Pib and Pog (1995),0195141,54736
Ray's Big Idea (2014),4229358,360579
Dragon Quest: Your Story (2019),10127562,592867
The Sky Is Pink (2019),8902990,613446
Spycies (2020),8028842,550738
Academy Award Review of Walt Disney Cartoons (1937),0263027,370521
Toby Tyler (1960),0054390,37200
Moon Pilot (1962),0056249,64870
The Monkey's Uncle (1965),0059462,84840
"Monkeys, Go Home! (1967)",0061989,39526
The Adventures of Bullwhip Griffin (1967),0061333,20237
Rascal (1969),0064875,52012
Third Man on the Mountain (1959),0053352,64867
Miracle of the White Stallions (1963),0057312,58019
The Misadventures of Merlin Jones (1964),0058355,64873
The London Connection (1979),0079481,84833
Lilly the Witch The Dragon and the Magic Book (2009),1176731,30144
Lilly the Witch: The Journey to Mandolan (2011),1452293,54486
Onward (2020),7146812,508439
Ivan Tsarevich and the Grey Wolf 4 (2019),11496270,589758
Pokémon: Mewtwo Strikes Back Evolution (2019),8856470,571891
Astro Kid (2019),8329148,580600
Chuk and Gek (1953),0045627,148412
Venky Mama (2019),9564774,613853
Christmas in Love (2018),9033712,550020
The Glacier Fox (1978),0079212,204559
The Ark (2007),1068997,46219
The Nutty Professor (2008),0839930,39038
Ben 10 Secret of the Omnitrix (2007),1146431,15403
Priklyuchenya Alenushki i Eremi (2008),1580005,77748
Oggy and the Cockroaches: The Movie (2013),3032300,205048
First Love (2009),1351212,64064
The Call of the Wild: Dog of the Yukon (1997),0118811,56217
Naruto Shippuden the Movie (2007),0988982,20982
"Infernal Khorugv, or Cossack Christmas (2020)",10272460,662716
A Mouse Tale (2015),2439190,322147
Grand Champion (2004),0335126,82150
The Incredible Adventure of Jojo (And His Annoying Little Sister Avila) (2014),1669818,327361
Throwback Holiday (2018),8669354,569325
blank 13 (2018),6640390,461352
Out There (1995),0114065,345268
Barnen från Frostmofjället (1945),0037527,107326
"Skrallan, Ruskprick and Gurnard (1967)",0062276,456920
Pettson & Findus - Kattonauten (2000),0268531,38390
Laban the Little Ghost (2006),0953478,69381
Emil and the Piglet (1973),0072931,11947
Keteke (2017),7613260,587738
The Rainbow Troops (2008),1301264,22421
Norm of the North: Family Vacation (2020),9434836,610045
Curious George Swings Into Spring (2013),2776304,270029
Anastasia: Once Upon a Time (2020),7014356,476389
Once Upon a Sesame Street Christmas (2016),6319942,426674
The Main Event (2020),10540242,637157
Float (2019),9536846,574093
Hotel Transylvania: Puppy! (2017),6450752,459159
Barbie: Star Light Adventure (2016),5502946,415749
The Suite Life Movie (2011),1754799,60803
Timboektoe (2007),0948542,75702
The Wild Chicks (2006),0466195,7009
Wild Chicks in Love (2007),0844463,28995
Captain Sabertooth and the Magical Diamond (2020),8048384,606149
Opal Dream (2006),0420835,15699
I believe (2017),4294970,499338
He-Man and She-Ra: A Christmas Special (1985),0276016,50063
Stan Lee's Mighty 7 (2014),3861212,254187
Marshall's Miracle (2015),3700364,348898
The Real Macaw (1998),0166321,91133
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~ (2012),2271315,160642
Trolls World Tour (2020),6587640,446893
To Catch a Yeti (1995),0114680,85856
Casey's Shadow (1978),0077303,92264
Away (2019),8288450,597398
Color Me You (2017),5815160,519213
Breaking Brooklyn (2018),4908174,461923
Artemis Fowl (2020),3089630,475430
Afternoon Class (2015),5268728,455925
The Little Dragons (1980),0081061,219249
The Willoughbys (2020),5206260,560044
Donkey's Christmas Shrektacular (2010),1830577,51256
The Strawberry Shortcake Movie: Sky's the Limit (2009),1773768,25310
StarDog and TurboCat (2019),7531096,515789
Kuttanpillayude Sivarathri (2018),6808064,523951
Pegasus: Pony With a Broken Wing (2019),5757874,567939
Kikoriki. Legend of the Golden Dragon (2016),5302150,377883
Cloudboy (2017),4692646,448820
The Wishmas Tree (2020),9239422,657561
An Act of Love (2015),3576814,363351
A Dog Named Duke (2012),2120051,126285
Becoming Santa (2015),5171176,367541
Scoob! (2020),3152592,385103
Auntie Edna (2018),8952294,546728
Beta (1992),0101437,107747
The Elephant and the Butterfly (2017),5991138,479813
Here We Are: Notes for Living on Planet Earth (2020),11692010,664850
Thomas & Friends: Creaky Cranky (2010),1590697,288689
Alex & Me (2018),8179218,528911
Baabul (2006),0419468,48184
Gym Teacher: The Movie (2008),1167490,14760
I Shot My Love (2009),1620790,44294
LEGO DC: Shazam! Magic and Monsters (2020),12093878,690369
Bob the Builder: Legend of the Golden Hammer (2010),1833657,48108
The Sound of the Spirit (2012),2328797,292034
Guddi (1971),0067164,231449
Kid West (2017),5521724,534126
Superman - The Last Son of Krypton (1996),0177267,49076
The Widow's Might (2009),1378378,29749
The Santa Suit (2010),1714827,83137
Hope Dances (2017),5442884,460886
A Doggone Hollywood (2017),6315010,460871
Maneater (2007),0846713,30938
Pup Star (2016),5449296,413221
A Cowgirl's Story (2017),5704912,402542
Hope Ranch (2020),5244812,694447
Step Dogs (2013),2566580,187925
Slow Fade (2012),2532806,74114
A Christmas Switch (2018),9154566,559337
Marooned (2019),8865090,607386
Foxter and Max (2019),8269856,611014
Adventures of Rufus: The Fantastic Pet (2020),8545636,698410
Crazy Birds (2019),10691070,701232
A Magic Christmas (2014),3970280,300695
Hatching Pete (2009),1222818,52699
Jesus (2020),11010804,691777
Stand Strong (2011),2053436,127514
Thomas & Friends: Railway Mischief (2013),2772584,262461
Agent Toby Barks (2020),11014432,693285
Red Shoes and the Seven Dwarfs (2019),4429160,486589
100% Wolf (2020),8774798,520946
The Way Home (2010),1252507,52499
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~ (2011),1851909,137227
A Christmas Tail (2014),4200996,489298
Wait Till Helen Comes (2016),1821701,426797
The Adventures of Young Indiana Jones: The Perils of Cupid (2000),1194567,222040
Test Pilot Donald (1951),0044115,67506
8 Ball Bunny (1950),0042177,74914
Mosley (2019),5815016,610445
The House of Us (2019),10713818,575720
Cars Toon Mater's Tall Tales (2008),1384816,438788
The Sound of Music Live! (2015),5285494,373534
Think Like a Dog (2020),5929654,513584
The Elfkins - Baking a Difference (2020),9037650,638220
Ben 10 Race Against Time (2008),1037011,16000
We Bare Bears: The Movie (2020),10474606,677638
Sesame Street: Elmo's Playdate (2020),12109074,693617
Ella Bella Bingo (2020),9537888,619918
Hidden Orchard Mysteries: The Case of the Air B and B Robbery (2020),11242340,713840
Looking for Mr. Right (2014),3461912,279582
The Christmas Note (2015),5062804,369055
Four Kids and It (2020),5556054,555457
Latte and the Magic Waterstone (2019),9038290,586954
Selfie Dad (2020),6559576,487674
Fagara (2019),10551420,620210
Breaking the Press (2010),1504354,81224
LEGO Marvel Super Heroes: Maximum Overload (2013),3322904,253617
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda (2018),8205250,528222
LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat (2017),7387224,509080
Spider-Man Strikes Back (1978),0078308,225925
Tom and Jerry Blast Off to Mars! (2005),0433696,21078
The Year Without a Santa Claus (2006),0828465,50577
The Spooky Tale of Captain Underpants Hack-a-ween (2019),10945060,637395
Papá es un ídolo (2000),0271701,415832
The Larva Island Movie (2020),12588448,718867
Tiger Cruise (2005),0397113,51909
Tiny Christmas (2017),6727816,483863
Booky's Crush (2009),1331298,144026
Booky & the Secret Santa (2007),1129407,150407
The Academy of Magic (2020),5768992,708352
Top Cat Begins (2015),4057916,293644
Campus Confidential (2005),0459648,77026
Nico the Unicorn (1998),0119782,57752
The Fantastic Adventures of Unico (1981),0083258,38563
The First Easter Rabbit (1976),0246623,62183
The Curious (1986),0252465,299508
Dragons: Rescue Riders: Secrets of the Songwing (2020),12599350,723895
Trail of the Panda (2009),1247700,146650
Curious George Goes to the Hospital (1982),0407503,337569
Hacker (2019),8243160,545330
Bobby the Hedgehog (2016),3574822,469113
Benjamin Blumchen (2019),6688324,454687
The Martial Arts Kid (2014),3393762,316822
Free Rein: The Twelve Neighs of Christmas (2018),9315418,567145
Rock N' Roll Christmas (2019),10875028,643179
The Christmas Parade (2014),4065324,299591
A Majestic Christmas (2018),9033636,550028
Taking 5 (2007),0454962,37685
The Secret Garden (2020),2702920,521034
Underage (2013),2316573,217277
The Mysterious Miss C. (2002),0312990,65920
Sleeping Beauty (1989),0100626,315397
Gruesome School Trip (2005),0436370,24449
Magic Camp (2020),3979300,454433
The Tinder Box (1959),0051611,13100
Maramao (1987),0093494,150241
The Sleepover (2020),10888708,626393
The One and Only Ivan (2020),3661394,508570
Upside-Down Magic (2020),10833270,671583
My Ghost Dog (1997),0119193,110636
The Meanest Man in Texas (2019),5601792,455532
Phineas and Ferb The Movie: Candace Against the Universe (2020),1817232,594328
Welcome Home (2015),5049698,369069
Shakuntala Devi (2020),10964468,679045
The Frog Prince (1986),0095182,71747
The War with Grandpa (2020),4532038,425001
Max Winslow and The House of Secrets (2020),8896632,596053
You Lucky Dog (2010),1509119,56410
The Last Conception (2020),9129362,719901
Thomas & Friends: Hero of the Rails (2009),1474918,93399
"Help, I Shrunk My Teacher (2015)",4141024,365961
Swimming for Gold (2020),10782876,682402
Scouts Honor (2009),1389116,62615
Sofia the First: Once Upon a Princess (2012),2137286,144616
Fishtales (2017),5363648,401846
The Funny Life of Pets (2016),6558518,422310
Beauty and the Beast (1979),0074193,266115
Saving Flora (2018),5670364,570488
Pets United (2019),11276598,638134
Switched (2020),8068826,732310
Octonauts and the Caves of Sac Actun (2020),12759408,726940
Fatima (2020),2197936,520318
Me contro Te: Il film - La vendetta del Signor S (2020),11559652,640344
Connected (2020),7979580,501929
Over the Moon (2020),7488208,560050
We Will Be the World Champions (2015),4160726,331600
Joshua and the Promised Land (2004),0464073,412823
The Snail and the Whale (2019),9303756,655424
The Secret Garden (2017),7334352,479232
A Belle for Christmas (2014),3256812,298539
Faith's Song (2017),6229100,499325
Practical Joke (1977),0075155,133700
Star Paws (2016),5936438,533585
Winnie the Pooh: Springtime with Roo (2004),0384696,16394
Tweety's High Flying Adventure (2000),0248575,89473
Scooby-Doo! Return to Zombie Island (2019),10622136,615774
